date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-18,2.778871723607125,2.2151639955131732,3.3355661707802144,41513223318
2025-03-19,2.697415563323358,2.135483838395816,3.2704674019335447,41513223318
2025-03-20,2.6159594030395943,2.023684085400146,3.1737521156551938,41513223318
2025-03-21,2.5345032427558305,1.9392822899748243,3.0914749308407745,41513223318
2025-03-22,2.4530470824720636,1.8905531469741441,3.047101519751223,41513223318
2025-03-23,2.3715909221882967,1.8046306358191242,2.914994385330219,41513223318
2025-03-24,2.29013476190453,1.6778558364452996,2.826613557506833,41513223318
2025-03-25,2.208678601620769,1.6365438683537328,2.7841568592948933,41513223318
2025-03-26,2.1272224413370022,1.5184954376640212,2.648523896612808,41513223318
2025-03-27,2.0457662810532353,1.5005238182552323,2.612298110935657,41513223318
2025-03-28,1.9643101207694715,1.4201883127569073,2.5197442008579096,41513223318
2025-03-29,1.8828539604857046,1.3377810543521715,2.4756641032651987,41513223318
2025-03-30,1.80139780020194,1.2126525565937234,2.360564923540429,41513223318
2025-03-31,1.7199416399181762,1.1799053379461215,2.236637800326956,41513223318
2025-02-18,4.285717805942857,4.285717805941553,4.285717805944259,41514786616
2025-02-19,4.571432263085715,4.571432262160369,4.571432264694123,41514786616
2025-02-20,4.857146720228571,4.8571467162076365,4.857146725016295,41514786616
2025-02-21,5.142861177371429,5.142861169083493,5.142861188010832,41514786616
2025-02-22,5.428575634514285,5.428575620213341,5.428575650837331,41514786616
2025-02-23,5.714290091657142,5.714290070910134,5.714290114400076,41514786616
2025-02-24,6.0000045488,6.000004518899356,6.000004578962851,41514786616
2025-02-25,6.285719005942857,6.285718969618702,6.28571904396345,41514786616
2025-02-26,6.571433463085714,6.5714334183000656,6.571433509681162,41514786616
2025-02-27,6.857147920228571,6.857147865910662,6.857147975086611,41514786616
2025-02-28,7.142862377371428,7.142862312913655,7.142862443573837,41514786616
2025-03-01,7.428576834514286,7.428576758834544,7.428576908386348,41514786616
2025-03-02,7.714291291657142,7.714291202810058,7.714291378382734,41514786616
2025-03-03,8.0000057488,8.00000564794897,8.000005844501802,41514786616
2025-03-04,8.285720205942857,8.285720093685791,8.285720311980203,41514786616
2025-03-05,8.571434663085714,8.571434539738304,8.571434781161335,41514786616
2025-03-06,8.85714912022857,8.857148984428788,8.857149252277573,41514786616
2025-03-07,9.142863577371429,9.142863426278774,9.142863723942394,41514786616
2025-03-08,9.428578034514285,9.428577872683825,9.428578196559508,41514786616
2025-03-09,9.714292491657142,9.714292315714296,9.714292668491689,41514786616
2025-03-10,10.0000069488,10.000006762403416,10.00000714274958,41514786616
2025-03-11,10.285721405942857,10.285721205790697,10.28572160973712,41514786616
2025-03-12,10.571435863085714,10.571435647608837,10.571436081610043,41514786616
2025-03-13,10.857150320228572,10.857150092274656,10.857150556763703,41514786616
2025-03-14,11.142864777371427,11.142864539576863,11.142865033541801,41514786616
2025-03-15,11.428579234514284,11.428578983288606,11.42857950628219,41514786616
2025-03-16,11.714293691657142,11.714293424843198,11.714293980431611,41514786616
2025-03-17,12.0000081488,12.000007864657317,12.000008453396239,41514786616
2025-03-04,15.850064734694548,13.368825999132838,18.161161985528537,41515050363
2025-03-05,15.905385115612155,13.454500395149037,18.147411009117057,41515050363
2025-03-06,15.960705496529762,13.665403922441323,18.25248075216643,41515050363
2025-03-07,16.01602587744737,13.812156201144388,18.29396381790471,41515050363
2025-03-08,16.07134625836498,13.632142014884753,18.385038943201238,41515050363
2025-03-09,16.126666639282586,13.715212584854935,18.53926981779964,41515050363
2025-03-10,16.181987020200197,13.842605990014208,18.578073164481186,41515050363
2025-03-11,16.237307401117803,13.71454378962444,18.666195725891043,41515050363
2025-03-12,16.29262778203541,13.902910492550834,18.619809587529463,41515050363
2025-03-13,16.347948162953017,14.095004975060089,18.651952570932036,41515050363
2025-03-14,16.403268543870624,14.223028546765411,18.76509713398735,41515050363
2025-03-15,16.45858892478823,14.019020187986916,18.830697371571592,41515050363
2025-03-16,16.513909305705837,14.218969451084815,19.024280838792123,41515050363
2025-03-17,16.569229686623448,14.345596795569621,18.8266936540947,41515050363
2025-03-18,16.624550067541055,14.110843485130486,19.063897549364082,41515050363
2025-03-19,16.67987044845866,14.381756841361373,19.00822909286894,41515050363
2025-03-20,16.73519082937627,14.274443096301324,19.03679978870215,41515050363
2025-03-21,16.790511210293875,14.353132218619784,19.19381645574223,41515050363
2025-03-22,16.845831591211482,14.42199919771803,19.186431593117995,41515050363
2025-03-23,16.901151972129092,14.517968833090299,19.179119252083673,41515050363
2025-03-24,16.9564723530467,14.66873333287418,19.508886026530693,41515050363
2025-03-25,17.01179273396431,14.79329745042717,19.261129695935388,41515050363
2025-03-26,17.067113114881916,14.803515348608224,19.40176522326348,41515050363
2025-03-27,17.122433495799523,14.909673058109073,19.627540223749875,41515050363
2025-03-28,17.17775387671713,14.966832083974902,19.639753056565667,41515050363
2025-03-29,17.233074257634737,14.744794977335852,19.586807102490823,41515050363
2025-03-30,17.288394638552344,14.962314208445603,19.58074051146499,41515050363
2025-03-31,17.343715019469954,14.927921236549805,19.82969137087312,41515050363
2024-07-02,1.0001710870840825,1.000171087065999,1.000171087102134,33258093744
2024-07-03,1.0003451138923762,1.000345113875378,1.000345113911021,33258093744
2024-07-04,1.0005191407006704,1.0005191406831533,1.0005191407173926,33258093744
2024-07-05,1.000693167508964,1.000693167490487,1.0006931675270525,33258093744
2024-07-06,1.0008671943172578,1.0008671942990224,1.0008671943347873,33258093744
2024-07-07,1.001041221125552,1.0010412211074842,1.0010412211433892,33258093744
2024-07-08,1.0012152479338456,1.0012152479150416,1.0012152479527903,33258093744
2024-07-09,1.0013892747421396,1.0013892747246007,1.00138927476111,33258093744
2024-07-10,1.0015633015504335,1.0015633015321848,1.0015633015686152,33258093744
2024-07-11,1.0017373283587272,1.0017373283401108,1.0017373283768476,33258093744
2024-07-12,1.0019113551670211,1.0019113551478234,1.001911355185555,33258093744
2024-07-13,1.002085381975315,1.0020853819562194,1.0020853819926372,33258093744
2024-07-14,1.0022594087836088,1.0022594087648322,1.0022594088012367,33258093744
2024-07-15,1.0024334355919027,1.0024334355732525,1.0024334356100268,33258093744
2024-07-16,1.0026074624001966,1.002607462380948,1.0026074624191401,33258093744
2024-07-17,1.0027814892084903,1.0027814891889175,1.0027814892272713,33258093744
2024-07-18,1.0029555160167842,1.0029555159980992,1.002955516036447,33258093744
2024-07-19,1.0031295428250782,1.0031295428065798,1.003129542845026,33258093744
2024-07-20,1.0033035696333719,1.0033035696143466,1.0033035696523203,33258093744
2024-07-21,1.0034775964416658,1.0034775964215161,1.0034775964612002,33258093744
2024-07-22,1.0036516232499597,1.0036516232307648,1.0036516232689237,33258093744
2024-07-23,1.0038256500582534,1.0038256500393334,1.0038256500766658,33258093744
2024-07-24,1.0039996768665473,1.0039996768475448,1.003999676885826,33258093744
2024-07-25,1.0041737036748413,1.0041737036560945,1.004173703694037,33258093744
2024-07-26,1.004347730483135,1.0043477304640518,1.0043477305033877,33258093744
2024-07-27,1.004521757291429,1.0045217572716105,1.0045217573106398,33258093744
2024-07-28,1.0046957840997228,1.0046957840816688,1.0046957841206174,33258093744
2024-07-29,1.0048698109080165,1.004869810887129,1.004869810928,33258093744
2024-12-24,-24.984931474893887,-25.741728085498302,-24.205462667813066,33300624449
2024-12-25,-25.932830961032302,-26.72384429938192,-25.165236831733857,33300624449
2024-12-26,-27.09721310768927,-27.818630722681057,-26.3248416293443,33300624449
2024-12-27,-28.4793229452253,-29.169578224486205,-27.747502650469407,33300624449
2024-12-28,-30.074590763643066,-30.89484971422534,-29.330383810590774,33300624449
2024-12-29,-31.872193709735182,-32.651386964184965,-31.12747088683317,33300624449
2024-12-30,-33.85475485551842,-34.60187175925812,-33.03745301761002,33300624449
